Image Name,AREA_PX,PERIMETER_PX,ROUNDNESS,ROUNDNESS2,ISOTROPY,COMPACTNESS,ECCENTRICITY,RMS,SOL,[34;38;22],[90;98;58],[90;108;48],[106;113;48],[118;127;55],[128;139;60],[146;146;74],[162;163;72],[186;182;140],[190;162;130],[182;166;133],[170;144;104],[133;114;73],Lesion_segmentation,Lesion_mask
cropped181_0_mask,25941,1903.079436,0.090008338,0.921209836,0.671750591,0.525078941,0.134901178,0.408769142,15.30010408,985,383,346,4949,11957,3653,1386,1,1,0,116,746,1418,0.03,0
cropped181_1_mask,24452,1632.971788,0.115230352,0.894256626,0.514423667,0.568333953,0.176729815,0.504444005,17.06674301,909,984,489,4088,10622,2218,1949,47,61,0,321,1089,1675,0.06,0
cropped181_2_mask,25699,1807.866233,0.098808317,0.922950538,0.693242845,0.561640842,0.133526511,0.405793683,15.20000778,1003,282,228,4648,11788,2868,2143,15,13,0,199,902,1610,0.04,0.01
cropped181_3_mask,25031,1700.788022,0.108739589,0.932101353,0.853761757,0.601345345,0.133126299,0.427252043,16.67196676,1000,281,1051,6975,10715,2220,1082,2,7,0,142,497,1059,0.03,0
cropped181_4_mask,24443,1685.172798,0.108162195,0.875238281,0.661280272,0.544763645,0.258890541,0.629704141,22.46373195,1036,855,807,9071,6784,1154,1615,7,0,0,118,890,2106,0.04,0
cropped181_5_mask,24862,1482.42049,0.142168411,0.893578478,0.554319315,0.532536521,0.187645551,0.483028652,14.77097579,910,416,301,5220,10321,2831,2270,10,1,0,80,914,1588,0.04,0
cropped182_0_mask,25037,1692.344371,0.109853695,0.939889759,0.667242771,0.591178485,0.134587225,0.350100013,16.56492391,1061,124,125,4350,11611,3145,1183,1,0,11,226,1108,2092,0.05,0.02
cropped182_1_mask,23615,1681.599205,0.104942843,0.923947424,0.661391246,0.518247855,0.12994788,0.567325786,12.85627779,942,864,89,4184,10833,2056,960,0,1,0,82,888,2716,0.04,0.03
cropped182_2_mask,25677,1389.106781,0.167217945,0.938640195,0.670672228,0.636041615,0.117761737,0.324853497,12.16968493,1047,17,0,1183,10446,7174,1959,3,4,18,260,1037,2529,0.05,0.02
cropped182_3_mask,27685,1708.386002,0.119201682,0.919129606,0.787646389,0.621729659,0.139554465,0.48895644,16.31150442,1073,475,943,10287,10522,1338,883,0,60,0,152,507,1445,0.03,0.01
cropped182_4_mask,24062,1670.604256,0.108341394,0.937253412,0.543626756,0.535055925,0.115029229,0.537641173,14.17405037,905,106,168,7004,11209,1657,668,0,0,2,68,538,1737,0.03,0
cropped182_5_mask,28364,1768.528137,0.11396025,0.923767033,0.703415454,0.576973149,0.153103751,0.458462735,18.73646171,1075,734,367,7940,13007,1297,654,0,1,0,82,592,2615,0.02,0.01
cropped182_6_mask,30866,1732.839754,0.129173495,0.83206219,0.50221417,0.583202645,0.247225949,0.492887276,23.18784423,738,824,821,10409,12262,1610,1298,0,69,0,149,515,2171,0.02,0.04
cropped183_0_mask,29513,1496.604256,0.165580531,0.892772161,0.379373906,0.624428741,0.21049795,0.568928636,11.20269034,881,3501,2396,10499,4937,2496,1247,0,0,0,42,923,2591,0.03,0
cropped183_1_mask,26441,1554.26111,0.137543407,0.903452448,0.669380604,0.606667584,0.188080905,0.452327393,9.606898378,996,849,653,8656,7273,3062,2126,0,49,0,269,813,1695,0.04,0
cropped183_2_mask,26168,1384.195093,0.171627069,0.929521829,0.487462692,0.64288522,0.128411715,0.330884428,17.30850657,984,2200,1020,7363,7018,2250,2034,1,5,0,193,887,2213,0.04,0
cropped183_3_mask,24299,1265.22453,0.190749346,0.917269565,0.606230787,0.630913434,0.172934884,0.551649348,12.04498127,866,1043,691,8500,5946,2265,2014,4,67,0,293,854,1756,0.05,0
cropped183_4_mask,25731,1303.366666,0.190341422,0.926054461,0.83422867,0.628981398,0.133112133,0.371639576,9.793789592,968,809,400,7816,7274,2783,2369,0,0,0,177,1189,1946,0.05,0
cropped183_5_mask,26178,1272.881384,0.203034788,0.895538784,0.683542046,0.661260988,0.261649567,0.74939913,10.64955306,866,477,90,5367,8748,2651,2437,1,101,0,665,1874,2901,0.1,0.04
cropped184_0_mask,28096,1728.670273,0.118148995,0.919808857,0.75283577,0.613048222,0.193987562,0.629851227,13.77007403,1025,1140,802,13773,8049,190,369,0,0,0,61,451,2236,0.02,0
cropped184_1_mask,25844,1604.26111,0.126188415,0.907437446,0.805703667,0.591477091,0.199828018,0.420840662,15.84893979,920,834,1454,11437,7971,470,608,0,0,0,16,428,1706,0.02,0
cropped184_2_mask,25931,1628.829653,0.122822461,0.928415972,0.42676898,0.623326362,0.162987452,0.422440893,10.50804057,1114,464,417,12920,7801,151,443,0,3,0,36,536,2046,0.02,0
cropped184_3_mask,27645,1691.415439,0.121429967,0.891076904,0.541822675,0.575326216,0.221032877,0.338249925,14.1752939,934,677,1974,16108,5281,204,466,0,1,0,30,283,1687,0.01,0
cropped184_4_mask,29471,1705.942351,0.127255346,0.917359307,0.779467136,0.632411322,0.193592558,0.576910539,21.12317193,1128,2186,1922,17332,4359,72,216,0,0,0,9,269,1978,0.01,0.01
cropped184_5_mask,28175,1641.256059,0.131438049,0.919549737,0.535815318,0.579625172,0.176157303,0.56890432,14.31144632,982,2426,3387,15006,3434,318,301,0,6,0,97,334,1884,0.02,0.01
cropped185_0_mask,25813,1636.846897,0.121068797,0.926069762,0.589278593,0.596915179,0.144232923,0.31881403,17.13187154,933,2136,2758,13336,4286,377,321,0,0,0,13,209,1444,0.01,0
cropped185_1_mask,27468,1604.143361,0.134137605,0.925102083,0.636773784,0.60013109,0.15610021,0.501345671,12.45904325,979,2509,2412,12772,5505,789,443,0,2,0,112,293,1652,0.01,0
cropped185_2_mask,32163,1719.4987,0.136698173,0.91399553,0.735281131,0.60694067,0.157752754,0.444877804,9.611541212,1036,4496,3326,12800,6513,784,695,3,0,0,53,351,2106,0.01,0
cropped185_3_mask,30108,1519.148412,0.163942428,0.919710316,0.851010156,0.695495495,0.169073617,0.49328779,21.09768168,1412,5611,5491,11911,2794,227,339,0,0,0,43,258,2022,0.01,0.01
cropped185_4_mask,28254,1725.959595,0.119186909,0.928926304,0.569797916,0.627587739,0.140299433,0.336870851,16.41399448,1030,5035,4650,12807,2618,205,173,0,8,0,36,214,1478,0.01,0.02
cropped185_5_mask,25804,1554.923015,0.134115543,0.91585121,0.896608777,0.585908585,0.154653105,0.397352514,12.67958456,956,4332,6475,9348,2502,705,317,0,0,0,44,129,996,0.01,0.01
cropped186_0_mask,30118,1722.729148,0.127526955,0.928704175,0.884077855,0.678241679,0.13272394,0.335966844,12.63991633,1291,4339,2152,13734,5421,165,285,0,3,8,310,529,1881,0.03,0.04
cropped186_1_mask,31443,1414.26111,0.197548912,0.917237264,0.574360826,0.664911502,0.160012819,0.586348827,23.52192857,1049,3057,1569,9732,10964,983,601,0,19,8,241,477,2743,0.02,0.03
cropped186_2_mask,29739,1438.562625,0.180583755,0.91507999,0.811554935,0.682212333,0.191871026,0.402170644,16.99858771,1124,4898,5220,13191,2867,106,221,0,0,0,196,391,1525,0.02,0.03
cropped186_3_mask,33446,1563.415439,0.171951218,0.895279444,0.701743242,0.689466089,0.18059688,0.466002664,13.94752736,1039,5540,5441,15709,3536,148,159,0,0,0,4,121,1749,0,0
cropped186_4_mask,32213,2077.991124,0.093746197,0.92744307,0.706136228,0.663966527,0.124511397,0.400530112,25.99028343,1293,3175,4087,13408,7041,521,428,0,23,1,197,362,1677,0.02,0.01
cropped186_5_mask,30892,1723.155554,0.130739531,0.909874264,0.854777588,0.692164639,0.165608659,0.469818259,19.29250291,1171,3353,3151,14915,5812,202,398,0,15,3,70,396,1406,0.02,0.03
cropped187_0_mask,26953,1708.469263,0.116038641,0.921367072,0.471080106,0.567849995,0.125983898,0.314859783,12.05431677,1038,275,665,10610,8949,1686,1390,18,42,0,272,820,1188,0.04,0
cropped187_1_mask,22901,1660.403246,0.104384776,0.940650406,0.751487115,0.531567708,0.122612172,0.253677474,16.83948299,928,391,851,9558,6746,1479,1178,13,0,0,86,634,1037,0.03,0
cropped187_2_mask,25122,1642.001225,0.117089276,0.911148677,0.42053581,0.553372395,0.16740067,0.498664704,15.30132951,1015,1363,1817,10605,5831,1149,900,5,2,0,130,718,1587,0.03,0
cropped187_3_mask,24268,1660.971788,0.110539969,0.927059101,0.57752169,0.537247349,0.139207384,0.400910888,12.23936872,999,244,415,7510,9356,2324,1395,1,10,0,143,694,1177,0.03,0
cropped187_4_mask,23373,1557.650937,0.121055365,0.913955651,0.794107445,0.543912315,0.158775428,0.459992917,11.04111582,1005,1120,1217,7911,6304,1831,1579,3,53,0,348,878,1124,0.05,0
cropped187_5_mask,27253,1684.042856,0.120758553,0.904693422,0.615669067,0.574630485,0.196508682,0.637527316,10.19076799,898,585,641,8570,8118,3141,2275,2,1,0,239,1324,1459,0.06,0.01
cropped188_0_mask,34862,1486.805266,0.198177334,0.912055949,0.84896073,0.777371449,0.17321646,0.485482557,7.46084562,989,8588,3110,16108,2854,95,296,0,10,2,278,497,2035,0.02,0.01
cropped188_1_mask,33166,1224.555483,0.277936783,0.922681663,0.845326271,0.790871805,0.153246954,0.313144786,9.830579509,1044,5472,2871,15105,4426,244,568,1,147,1,639,890,1758,0.05,0.05
cropped188_2_mask,32869,1413.592063,0.206703657,0.915293695,0.63395717,0.732538444,0.167311506,0.508626552,6.160820226,985,8922,4527,12768,2430,106,278,0,4,0,193,557,2099,0.02,0.01
cropped188_3_mask,38313,1478.645886,0.220205248,0.933095672,0.779548816,0.788885228,0.12813297,0.371237305,6.577506329,1049,19285,4799,9691,921,83,350,0,0,0,8,201,1926,0.01,0.03
cropped188_4_mask,42141,1007.803174,0.521390673,0.946951251,0.893550599,0.900140977,0.118509621,0.335883197,11.10215704,1069,12622,5000,17352,2647,51,275,0,78,0,273,561,2213,0.02,0.03
cropped188_5_mask,34503,1130.413347,0.339306492,0.892312015,0.681714309,0.795128246,0.249448525,0.523092464,13.28374344,982,10975,2394,13805,1619,55,448,0,0,2,411,847,2965,0.04,0.06
cropped189_0_mask,25315,1762.996175,0.102349342,0.895473474,0.693965141,0.494868537,0.193240864,0.579427887,12.21157417,1004,1889,2443,8610,6291,1671,1031,2,0,0,39,601,1734,0.03,0.03
cropped189_1_mask,22383,1495.290547,0.12579894,0.888160848,0.708978585,0.550952592,0.234377585,0.60340922,15.92320064,876,2433,2753,8661,3202,517,821,0,0,0,118,805,2197,0.04,0
cropped189_2_mask,19195,1492.905771,0.108226394,0.9035557,0.58647239,0.511866667,0.175963666,0.665965759,20.35035165,971,230,43,963,3414,2021,3566,1107,202,440,1301,3295,1642,0.33,0.26
cropped189_3_mask,25459,1798.854039,0.098868821,0.891339298,0.828517001,0.546576784,0.191520985,0.423275214,16.3916886,963,2149,3493,11526,3909,638,808,2,0,0,50,623,1298,0.03,0.02
cropped189_4_mask,25576,1818.729148,0.097164234,0.877039953,0.484399473,0.491477546,0.229188586,0.627405577,16.82577416,838,1560,2052,9340,6143,1497,1441,13,3,0,146,927,1616,0.04,0.03
cropped189_5_mask,22864,1638.479364,0.10702374,0.915155356,0.502216328,0.493215696,0.134195429,0.153096391,19.75087474,825,809,2510,8829,5043,1502,1174,12,13,1,216,810,1120,0.05,0.03
cropped18_0_mask,25648,1435.006276,0.156514929,0.91635712,0.69922531,0.625530462,0.171510547,0.60218543,8.649446351,918,3986,724,7560,6010,1200,828,0,40,0,324,994,3064,0.05,0.01
cropped18_1_mask,31539,1519.959595,0.171551175,0.91605276,0.677209229,0.632284838,0.16986021,0.539975498,10.51954723,1006,1951,809,9925,9394,2328,1611,0,3,0,155,1009,3348,0.04,0
cropped18_2_mask,32437,1315.106781,0.235683137,0.905557665,0.450645507,0.703882126,0.217954282,0.680843309,14.80559238,964,4804,2897,9790,7326,1862,933,0,33,0,264,722,2842,0.03,0
cropped18_3_mask,26508,1390.177849,0.172363815,0.891041222,0.457062483,0.600843193,0.198692843,0.440847582,10.91911876,872,861,421,4756,10237,3712,2131,2,40,0,397,1054,2025,0.06,0.02
cropped18_4_mask,27347,1600.503751,0.134154783,0.919851892,0.688020507,0.653421581,0.154379071,0.54700938,9.736205068,949,1511,407,6565,9602,2620,1684,0,0,0,152,1256,2601,0.05,0
cropped18_5_mask,28221,1332.923015,0.199605328,0.867740008,0.478579305,0.649266093,0.283101297,0.749768641,9.766663123,833,3294,670,10098,6219,1361,1092,0,4,0,238,1338,3074,0.06,0.01
cropped190_0_mask,19371,1523.373808,0.104893587,0.862859635,0.698930202,0.440109965,0.27287103,0.460772263,17.54628052,856,741,214,2227,5607,2087,2853,96,3,1,318,1341,3027,0.09,0.18
cropped190_1_mask,13596,1459.290547,0.080230127,0.86883164,0.584725557,0.33288446,0.212126142,0.593413155,24.82796411,750,955,32,658,2312,1706,2182,129,20,8,366,1737,2741,0.17,0.33
cropped190_2_mask,17510,1584.687517,0.087621107,0.837219944,0.728470364,0.423171734,0.376804495,0.560005085,28.06402056,876,610,42,1083,4777,2650,2841,107,101,10,555,1986,1872,0.16,0.2
cropped190_3_mask,15700,1385.643794,0.102755793,0.89570968,0.721289058,0.361060644,0.336744587,0.557934971,24.40515924,694,413,171,1956,4294,2562,1884,220,176,41,486,1288,1515,0.14,0.15
cropped190_4_mask,11232,1424.780879,0.069529772,0.879094202,0.833506282,0.285467392,0.201174619,0.744800272,28.72364672,654,639,34,452,1811,1031,2083,246,73,10,418,1697,2083,0.22,0.37
cropped190_5_mask,14379,1570.077344,0.073298731,0.849214151,0.558358844,0.32557455,0.271664091,0.546163952,30.84748592,700,576,44,516,2106,3177,3114,113,72,7,466,1154,2334,0.13,0.25
cropped191_0_mask,21844,1672.101731,0.098178556,0.911540223,0.63185544,0.480690095,0.13194183,0.510404568,13.34920344,887,1775,239,7046,6361,1262,769,0,8,0,92,1153,2252,0.06,0.05
cropped191_1_mask,21442,1650.118974,0.098956571,0.931835873,0.564685435,0.482221972,0.114209256,0.307763149,15.20571775,916,1137,243,4765,8629,1789,1352,0,30,0,235,719,1627,0.05,0.01
cropped191_2_mask,21427,1634.160605,0.100828141,0.889574418,0.66402059,0.468226913,0.182502689,0.46158181,30.01838802,884,317,48,3694,8664,2938,1883,0,6,0,105,723,2165,0.04,0
cropped191_3_mask,22296,1425.290547,0.137920877,0.891004951,0.408798443,0.614384128,0.24025571,0.699755188,14.62329566,864,248,122,5008,7590,1736,2165,17,0,4,227,1952,2363,0.1,0.04
cropped191_4_mask,21683,1321.810317,0.155952004,0.919919991,0.458410314,0.592124307,0.160320285,0.264407567,12.04266015,836,15,0,17,2792,5097,3689,1415,157,28,1834,2832,2971,0.29,0.26
cropped191_5_mask,21765,1759.190042,0.088377766,0.87971754,0.442870669,0.486042876,0.194910666,0.505261055,23.29170687,850,1080,563,6865,6167,1646,1624,0,5,0,115,837,2013,0.04,0.04
cropped192_0_mask,30308,1696.912914,0.132265943,0.930658403,0.803140935,0.657997004,0.144462841,0.250179851,13.85455985,1183,181,296,5172,16690,3269,1217,0,0,0,32,573,1695,0.02,0
cropped192_1_mask,27676,1723.983982,0.1170164,0.952050265,0.534299487,0.617134193,0.109175981,0.367649417,15.73926868,1152,512,647,8463,11617,1186,931,1,8,10,291,822,2036,0.04,0.03
cropped192_2_mask,26460,1720.469263,0.112332615,0.918175445,0.787619921,0.574817518,0.154235501,0.469391216,17.47543462,1043,907,629,9940,10164,499,457,0,0,0,49,502,2270,0.02,0.02
cropped192_3_mask,30800,1788.184992,0.121041888,0.952382973,0.866525702,0.667388949,0.097336462,0.261228154,16.50548701,1219,1367,1104,13954,8539,289,720,0,3,0,25,811,2769,0.03,0.03
cropped192_4_mask,25483,1617.172798,0.122446835,0.929221498,0.553487486,0.587680458,0.161260426,0.520870908,19.44888749,1006,192,241,5811,12314,1662,1033,0,2,0,107,732,2383,0.03,0.03
cropped192_5_mask,27375,1694.143361,0.119857075,0.915546844,0.775212554,0.598399895,0.176836684,0.435232165,18.72715982,976,211,342,8271,11688,1667,1482,2,3,0,106,857,1770,0.04,0.02
cropped193_0_mask,23010,1749.4987,0.094471157,0.912655224,0.754716737,0.48464552,0.178050635,0.601290226,17.74537158,1072,891,908,9026,5020,1710,1179,0,6,0,190,708,2300,0.04,0
cropped193_1_mask,22658,1510.520995,0.12478946,0.889726697,0.660735148,0.534348985,0.184317877,0.444659424,13.06099391,873,72,80,2865,9889,4295,1830,14,0,33,128,943,1636,0.05,0.02
cropped193_2_mask,26150,1572.444876,0.132901749,0.921771867,0.67006901,0.570039674,0.154536884,0.425973348,22.55541109,1054,829,834,8527,10084,1041,954,0,59,0,117,689,1962,0.03,0
cropped193_3_mask,23037,1178.513852,0.208432963,0.867161421,0.643615996,0.643078469,0.292081433,0.756037721,10.04301775,828,133,0,543,6001,5065,3745,0,1,0,573,2616,3532,0.14,0.18
cropped193_4_mask,23037,1647.072293,0.106711313,0.889403764,0.508102515,0.477282615,0.259382937,0.529461154,22.56548162,949,668,542,5944,9328,1752,1037,0,17,0,225,704,1871,0.04,0.01
cropped193_5_mask,28135,2028.878426,0.085890422,0.914778728,0.858579389,0.587762179,0.175387354,0.347182024,22.23852852,1237,1257,658,8696,10682,1255,819,0,5,17,210,802,2497,0.04,0.04
cropped194_0_mask,23694,1254.739249,0.189121665,0.895295997,0.652755493,0.620294256,0.200433463,0.554650789,10.93445598,885,744,431,7139,7811,2594,1663,0,5,0,149,891,1382,0.04,0
cropped194_1_mask,28801,1462.846897,0.169129623,0.91179098,0.637515893,0.64236328,0.182538518,0.564386161,10.96642478,957,2856,1391,10964,6073,1616,1004,0,21,0,298,864,2757,0.04,0
cropped194_2_mask,28955,1352.964646,0.198774439,0.919297891,0.842983038,0.671762986,0.142430204,0.495741699,9.124365395,945,1258,1425,11405,7322,2363,1177,0,94,0,273,731,1962,0.04,0
cropped194_3_mask,27471,1583.273303,0.137712244,0.913383743,0.420616883,0.638845608,0.227823053,0.683450307,8.527392523,946,1224,536,8428,8553,2851,1898,1,6,0,248,951,1829,0.04,0
cropped194_4_mask,27345,1400.579869,0.175174962,0.919390962,0.727155401,0.678788631,0.180255763,0.518575291,10.74287804,893,292,137,6900,9896,3188,1915,0,13,0,307,1560,2244,0.07,0.02
cropped194_5_mask,29077,1559.273303,0.150284771,0.907226927,0.660220092,0.631148253,0.188355105,0.647873081,7.468308285,930,1479,1016,10508,7346,2712,1550,0,81,0,314,1046,2095,0.05,0.01
cropped195_0_mask,27850,1711.90072,0.119420233,0.924464621,0.665908761,0.616696191,0.155042661,0.34649287,13.93640934,1164,813,1701,16345,5298,120,311,0,0,0,5,261,1832,0.01,0
cropped195_1_mask,28999,1710.042856,0.124617461,0.950689801,0.655303776,0.64692366,0.106015907,0.426762837,14.70426566,1088,648,1146,13763,9201,754,458,0,2,0,78,247,1614,0.01,0
cropped195_2_mask,24642,1534.6215,0.131487134,0.92537059,0.72575169,0.587413588,0.139307421,0.343938438,18.32578524,1008,904,2106,14860,3421,146,294,0,1,0,49,363,1490,0.02,0
cropped195_3_mask,27470,1724.042856,0.116137483,0.919390963,0.629846055,0.642077461,0.174531186,0.183557938,19.45253003,1067,1391,2753,15983,3924,29,226,0,0,0,17,245,1835,0.01,0.01
cropped195_4_mask,27950,1716.344371,0.119229251,0.946584472,0.573629839,0.620559503,0.119353316,0.245652586,30.08547406,1197,1575,2262,14572,5648,327,201,0,0,0,18,168,1982,0.01,0.01
cropped195_5_mask,25495,1587.734198,0.127089386,0.943160523,0.569326519,0.575170329,0.127049476,0.290852933,11.99486174,985,2283,3092,14910,2448,60,138,0,0,0,20,239,1320,0.01,0.01
cropped196_0_mask,25793,1617.030663,0.123958186,0.921498438,0.705002829,0.562613153,0.173110762,0.448250491,19.26976311,967,2319,3993,12774,2214,210,265,0,0,0,5,519,2527,0.02,0
cropped196_1_mask,24710,1552.319985,0.128860589,0.912070773,0.689917993,0.615442092,0.21269666,0.555471653,18.87855119,964,980,1145,10568,6399,1557,610,0,3,0,137,421,1926,0.02,0
cropped196_2_mask,28684,1817.907863,0.109070133,0.926212171,0.496169674,0.592730354,0.175262838,0.559115361,22.20066936,1158,1393,2820,15034,4937,467,480,0,4,0,101,406,1884,0.02,0
cropped196_3_mask,24983,1745.439826,0.103049216,0.930631549,0.493092851,0.553186307,0.172691248,0.630376205,14.17063603,1018,1350,819,8725,8033,955,696,2,0,0,72,687,2626,0.03,0
cropped196_4_mask,28261,1753.398195,0.11551444,0.912154683,0.808836117,0.592473795,0.22642304,0.67849625,14.22299282,981,876,2113,16485,5108,340,417,0,0,0,21,300,1620,0.01,0
cropped196_5_mask,27331,2102.476406,0.077696799,0.905046928,0.69073412,0.579132498,0.199813302,0.464946697,18.18539388,1083,1069,2716,14206,4972,413,445,0,4,0,42,375,2006,0.02,0
cropped197_0_mask,25823,1553.616449,0.134440134,0.925411797,0.698996852,0.601710318,0.116497883,0.446133561,8.663942997,926,4486,2550,7196,4907,1380,914,0,55,0,247,840,2322,0.04,0.01
cropped197_1_mask,24700,1546.888527,0.129714576,0.905145203,0.647125593,0.584324951,0.158973042,0.433177052,10.40684211,967,4593,1958,6390,4737,1565,937,0,2,0,109,1038,2404,0.05,0.02
cropped197_2_mask,25812,1303.910822,0.190781272,0.852230159,0.760375007,0.638705367,0.297315053,0.684957002,9.685417635,817,2294,1294,8266,6422,1896,1044,0,96,0,387,1005,2291,0.06,0
cropped197_3_mask,32091,1540.829653,0.16985716,0.919916208,0.456766118,0.647910357,0.159365246,0.527975775,12.36795363,1030,1530,693,7777,10097,3659,2428,0,11,0,302,1286,3278,0.05,0.01
cropped197_4_mask,25467,1302.052957,0.188768861,0.90355038,0.637320388,0.609827351,0.195211349,0.45798115,13.16374131,918,815,926,8841,7056,1729,1604,0,0,0,123,1142,2313,0.05,0
cropped197_5_mask,27309,1335.650937,0.19236662,0.832865945,0.715524974,0.669863619,0.353973318,0.74256723,11.85546889,905,3097,710,8823,5428,1456,1158,0,67,0,517,1493,3655,0.08,0.03
cropped198_0_mask,24485,1448.21948,0.146703746,0.900463923,0.744160713,0.569776371,0.208862721,0.572991709,20.99607923,1039,2703,1052,5757,6477,2174,1921,11,0,0,106,875,2370,0.04,0
cropped198_1_mask,19609,1697.339321,0.08553187,0.87774067,0.593468864,0.452727818,0.191208233,0.522177452,16.04982406,867,3744,674,3772,3719,2243,1665,0,1,0,99,737,2088,0.04,0
